@relation relation name
@attribute Title string
@attribute Author1 string
@attribute Author2 string
@attribute Author3 string
@attribute Author4 string
@attribute Author5 string
@attribute Author6 string
@attribute Author7 string
@attribute Edition_Type string
@attribute Edition_Month string
@attribute Edition_Year integer
@attribute Reviews integer
@attribute Ratings real
@attribute Genre1 string
@attribute Genre2 string
@attribute Book_Category1 string
@attribute Book_Category2 string
@data
'AURANGZEB: THE MAN AND THE MYTH','AUDREY TRUSCHKE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2018,342,3.0,'ASIAN HISTORY','NONE','POLITICS','NONE'
'ABUNDANCE: THE FUTURE IS BETTER THAN YOU THINK (EXPONENTIAL TECHNOLOGY SERIES)','PETER H. DIAMANDIS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2014,34,4.7,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'THE VAASTU WORKBOOK: USING THE SUBTLE ENERGIES OF THE INDIAN ART OF PLACEMENT TO ENHANCE HEALTH, PROSPERITY, AND HAPPINESS IN YOUR HOME','TALAVANE KRISHNA M.D.','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2001,8,3.5,'MIND, BODY','SPIRIT','ARTS','FILM & PHOTOGRAPHY'
'SHADOW WARRIOR (A SHADOW RIDERS NOVEL)','CHRISTINE FEEHAN','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','JUN',2019,1,4.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'A WOMAN OF SUBSTANCE','BARBARA TAYLOR BRADFORD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2009,5,5.0,'CONTEMPORARY FICTION (BOOKS)','NONE','ROMANCE','NONE'
'FRAUDSTER','RV RAMAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2014,62,4.1,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
"COUNTDOWN TO ZERO DAY: STUXNET AND THE LAUNCH OF THE WORLD'S FIRST DIGITAL WEAPON",'KIM ZETTER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2015,3,5.0,'POLITICAL FREEDOM','SECURITY','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE BOOK OF NINJA','ANTONY CUMMINS','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NONE',2019,1,4.0,'COMBAT SPORTS','SELF-DEFENCE','SPORTS','NONE'
'THE WEDDING GIRL','MADELEINE WICKHAM','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2010,4,4.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'SHINRIN-YOKU: THE ART AND SCIENCE OF FOREST BATHING','DR QING LI','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JUN',2018,2,5.0,'IMMUNOLOGY','NONE','SPORTS','NONE'
'INTRODUCING FRACTALS: A GRAPHIC GUIDE','NIGEL LESMOIR-GORDON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2009,4,3.9,'GEOMETRY','NONE','COMICS & MANGAS','NONE'
'SYCAMORE ROW: THE SEQUEL TO A TIME TO KILL','JOHN GRISHAM','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2013,40,4.2,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'THEA STILTON MOUSEFORD ACADEMY #9: THE MYSTERIOUS LOVE LETTER','GERONIMO STILTON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2016,26,4.6,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'JOLLY PHONICS PUPIL BOOK 1 (BLACK AND WHITE EDITION) (JOLLY LEARNING)','WERNHAM','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2010,1,5.0,'LINGUISTICS (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'PIANO ADVENTURES: MY FIRST PIANO ADVENTURE - LESSON BOOK A/CD','NANCY FABER',' RANDALL FABER','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2007,1,5.0,'MUSIC BOOKS','NONE','HUMOUR','NONE'
'WORSHIPPING FALSE GODS','ARUN SHOURIE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2012,75,3.4,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'HIGH-INTENSITY TRAINING THE MIKE MENTZER WAY','MIKE MENTZER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2002,4,4.6,'BODYBUILDING','WEIGHTLIFTING','SPORTS','NONE'
'FLIGHT 714 TO SYDNEY (TINTIN)','HERGE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2013,30,4.7,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'BLACK CLOVER, VOL. 1','YUKI TABATA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2016,2,5.0,'MANGAS','NONE','COMICS & MANGAS','NONE'
'NEHRU AND BOSE: PARALLEL LIVES (CITY PLANS)','RUDRANGSHU MUKHERJEE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2015,40,4.2,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'ON WRITING THE COLLEGE APPLICATION ESSAY, 25TH ANNIVERSARY EDITION: THE KEY TO ACCEPTANCE AT THE COLLEGE OF YOUR CHOICE','HARRY BAULD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2012,1,5.0,'WRITING GUIDES (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'MUSIC THEORY MADE EASY FOR KIDS (MADE EASY: LEVEL 1)','LINA NG','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2010,4,4.7,'MUSIC BOOKS','NONE','ARTS','FILM & PHOTOGRAPHY'
'ICEBERG (DIRK PITT)','CLIVE CUSSLER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',1988,1,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'SIKKIM - DAWN OF DEMOCRACY: THE TRUTH BEHIND THE MERGER WITH INDIA','GBS SIDHU','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','OCT',2018,6,4.2,'GOVERNMENT (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'THIS MAN CONFESSED (THIS MAN 3)','JODI ELLEN MALPAS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2013,1,5.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'A DICTIONARY OF CHEMISTRY (OXFORD QUICK REFERENCE)','0',' RENNIE',' LAW','NONE','NONE','NONE','NONE','PAPERBACK','APR',2016,12,4.5,'CHEMISTRY BOOKS','NONE','LANGUAGE','LINGUISTICS & WRITING'
'LINE AND STRENGTH: THE COMPLETE STORY BY GLENN MCGRATH AND DANIEL LANE','GLENN MCGRATH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2009,6,4.4,'CONTEMPORARY FICTION (BOOKS)','NONE','SPORTS','NONE'
"NINE LIVES: MY TIME AS MI6'S TOP SPY INSIDE AL-QAEDA",'AIMEN DEAN;PAUL CRUICKSHANK;TIM LISTER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2019,1,5.0,'TRUE ACCOUNTS (BOOKS)','NONE','POLITICS','NONE'
'CYBER SECURITY ENGINEERING: A PRACTICAL APPROACH FOR SYSTEMS AND SOFTWARE ASSURANCE','NANCY R. MEAD',' CAROL WOODY','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2017,2,2.5,'COMPUTER SECURITY (BOOKS)','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'BIOGRAPHY: S.C. BOSE','RPH EDITORIAL BOARD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2015,7,3.1,'BIOGRAPHIES, DIARIES','TRUE ACCOUNTS','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'BATMAN: BLINK','DWAYNE MCDUFFIE',' VAL SEMEIKS','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2015,2,3.0,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'SHANTARAM','GREGORY DAVID ROBERTS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2005,177,4.6,'ACTION','ADVENTURE','CRIME','THRILLER & MYSTERY'
'ASTERIX AND THE CAULDRON: ALBUM 13','ALBERT UDERZO','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2005,5,4.0,'MANGAS','NONE','HUMOUR','NONE'
"IT'S NOT ABOUT THE BURQA: MUSLIM WOMEN ON FAITH, FEMINISM, SEXUALITY AND RACE",'MARIAM KHAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2019,4,4.7,'ESSAYS (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'MANY LIVES, MANY MASTERS: THE TRUE STORY OF A PROMINENT PSYCHIATRIST, HIS YOUNG PATIENT AND THE PAST-LIFE THERAPY THAT CHANGED BOTH THEIR LIVES','BRIAN WEISS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',1994,413,4.5,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'CONNECTIONS IN DEATH','J. D. ROBB','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2019,2,2.5,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'LONGFORM: AN ANTHOLOGY OF GRAPHIC NARRATIVES','VARIOUS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2018,8,4.3,'HISTORY (BOOKS)','NONE','COMICS & MANGAS','NONE'
'THE ATLANTIS PLAGUE (THE ATLANTIS TRILOGY)','A. G. RIDDLE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2015,11,4.5,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'PAMELA (PENGUIN CLASSICS)','SAMUEL RICHARDSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',1980,2,4.0,'HISTORICAL FICTION (BOOKS)','NONE','ROMANCE','NONE'
'MOONWALK','MICHAEL JACKSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2010,52,4.9,'MUSIC BOOKS','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'LEARN ENGLISH THROUGH HINDI','AJAY KUMAR BHALLA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2019,43,3.7,'LANGUAGE LEARNING','TEACHING','LANGUAGE','LINGUISTICS & WRITING'
'ROBERT LUDLUM’S THE CASSANDRA COMPACT (COVERT ONE NOVEL)','ROBERT LUDLUM','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2002,1,1.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'ANATOMY OF THE VOICE','THEODORE JR DIMON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2018,1,5.0,'MUSIC TEXTBOOKS','NONE','ARTS','FILM & PHOTOGRAPHY'
'CAMBRIDGE IGCSE COMPUTER SCIENCE STUDY AND REVISION GUIDE (CAMBRIDGE IGCSE STUDY & REVISI)','DAVID WATSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2016,1,5.0,'IGCSE','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'JUSTICE LEAGUE VOL. 7: DARKSEID WAR PART 1','GEOFF JOHNS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2016,10,4.9,'WRITING GUIDES (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'GOOD TALK: A MEMOIR IN CONVERSATIONS','MIRA JACOB','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','APR',2019,5,4.4,'FAMILY','RELATIONSHIPS','HUMOUR','NONE'
'LEARNING R: A STEP-BY-STEP FUNCTION GUIDE TO DATA ANALYSIS','RICHARD COTTON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2013,1,5.0,'ENGINEERING','TECHNOLOGY','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE TOMBS: FARGO ADVENTURES #4','CLIVE CUSSLER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2014,4,2.8,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
'5000 DESIGNS AND MOTIFS FROM INDIA (DOVER PICTORIAL ARCHIVE)','AJIT MOOKERJEE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',1996,2,3.9,'DESIGN','NONE','HUMOUR','NONE'
'TEXAS RANGER','JAMES PATTERSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2018,1,4.0,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'COMPUTER CODING FOR KIDS','CAROL VORDERMAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2014,3,2.8,'INTRODUCTORY','BEGINNING PROGRAMMING','COMPUTING','INTERNET & DIGITAL MEDIA'
'LIVING LANGUAGE DOTHRAKI: A CONVERSATIONAL LANGUAGE COURSE BASED ON THE HIT ORIGINAL HBO SERIES GAME OF THRONES (LIVING LANGUAGE COURSES)','DAVID J. PETERSON','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NONE',2008,2,4.0,'LINGUISTICS (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'ONE CHILD: LIFE, LOVE AND PARENTHOOD IN MODERN CHINA','MEI FONG','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2017,4,3.7,'PUBLIC POLICY','NONE','POLITICS','NONE'
'CONFESSIONS OF A SHOPAHOLIC','SOPHIE KINSELLA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2009,23,4.1,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'69 MILLION THINGS I HATE ABOUT YOU: VOLUME 1 (WILLING THE BILLIONAIRE)','KIRA ARCHER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2017,2,3.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'ARNOLD','SCHWARZENEGGER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',1993,14,4.1,'BIOGRAPHIES','AUTOBIOGRAPHIES','SPORTS','NONE'
'PINKALICIOUS AT THE FAIR (I CAN READ LEVEL 1)','VICTORIA KANN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2018,1,5.0,'ACTION','ADVENTURE','ACTION & ADVENTURE','NONE'
"THE BURNING FOREST: INDIA'S WAR IN BASTAR",'NANDINI SUNDAR','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','OCT',2016,30,4.3,'TRUE ACCOUNTS (BOOKS)','NONE','POLITICS','NONE'
'SEASON OF MIGRATION TO THE NORTH (NEW YORK REVIEW BOOKS CLASSICS)','TAYEB SALIH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2009,2,4.1,'WORLD AFRICAN','MIDDLE EASTERN LITERATURE','POLITICS','NONE'
'MAKING COMICS: STORYTELLING SECRETS OF COMICS, MANGA AND GRAPHIC NOVELS','SCOTT MCCLOUD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2006,3,5.0,'DESIGN','NONE','LANGUAGE','LINGUISTICS & WRITING'
"ARNOLD'S BODYBUILDING FOR MEN",'SCHWARZENEGGER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',1984,13,4.2,'HEALTHY LIVING','WELLNESS','SPORTS','NONE'
'CASINO ROYALE: JAMES BOND 007 (VINTAGE)','IAN FLEMING','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2012,14,4.6,'ACTION','ADVENTURE','CRIME','THRILLER & MYSTERY'
'PHONICS AGES 4-5: COLLINS EASY LEARNING (COLLINS EASY LEARNING PRESCHOOL)','COLLINS','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2016,15,3.7,'LINGUISTICS (BOOKS)','NONE','LANGUAGE','LINGUISTICS & WRITING'
'HOW SUGAR CORRUPTED THE WORLD: FROM SLAVERY TO OBESITY','JAMES WALVIN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2019,2,5.0,'HISTORY OF SLAVERY','EMANCIPATION','POLITICS','NONE'
"RUSSIAN ROULETTE: THE INSIDE STORY OF PUTIN'S WAR ON AMERICA AND THE ELECTION OF DONALD TRUMP",'MICHAEL ISIKOFF','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2018,3,4.6,'GOVERNMENT (BOOKS)','NONE','POLITICS','NONE'
'ONE PIECE (OMNIBUS EDITION), VOL. 20: INCLUDES VOLS. 58, 59 & 60','EIICHIRO ODA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2017,2,5.0,'MANGAS','NONE','HUMOUR','NONE'
"TWENTY YEARS' CRISIS, 1919-1939",'EDWARD H. CARR','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',1964,1,5.0,'SPORTS (BOOKS)','NONE','SPORTS','NONE'
'ARTIFICIAL INTELLIGENCE','MISHRA R.B','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',2010,4,3.7,'COMPUTER SCIENCE BOOKS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'A GAME OF THRONES (A SONG OF ICE AND FIRE)','GEORGE R.R. MARTIN','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','OCT',2016,3,5.0,'ACTION','ADVENTURE','CRIME','THRILLER & MYSTERY'
'ONE GOOD TURN (JACKSON BRODIE)','KATE ATKINSON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2019,2,3.6,'CONTEMPORARY FICTION (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'THE UNIVERSE OF US (LANG LEAV)','LANG LEAV','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2016,12,3.6,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'THE MAX MUSCLE PLAN','BRAD SCHOENFELD','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2012,3,4.6,'HEALTHY LIVING','WELLNESS','SPORTS','NONE'
'DEEP REINFORCEMENT LEARNING HANDS-ON: APPLY MODERN RL METHODS, WITH DEEP Q-NETWORKS, VALUE ITERATION, POLICY GRADIENTS, TRPO, ALPHAGO ZERO AND MORE','MAXIM LAPAN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUN',2018,3,3.3,'ALGORITHMS','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'PAPILLON (HARPER PERENNIAL MODERN CLASSICS)','HENRI CHARRIÈRE'," PATRICK O'BRIAN",'NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAY',2005,35,4.8,'TRUE ACCOUNTS (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'THE BLUE LOTUS (TINTIN)','HERGE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2013,29,4.1,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'WHAT HAPPENED TO GOVERNANCE IN KASHMIR?','AIJAZ ASHRAF WANI','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','JAN',2019,2,5.0,'GOVERNMENT (BOOKS)','NONE','POLITICS','NONE'
'THE BLACK WIDOW','DANIEL SILVA','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2016,42,4.4,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'THEA STILTON GRAPHIC NOVELS #2: REVENGE OF THE LIZARD CLUB','THEA STILTON','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','AUG',2013,2,5.0,'COMICS','MANGAS','COMICS & MANGAS','NONE'
'THEY CALL ME COACH','JOHN WOODEN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NOV',2003,1,2.0,'BIOGRAPHIES','AUTOBIOGRAPHIES','SPORTS','NONE'
'THE MIDNIGHT ROSE','LUCINDA RILEY','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JAN',2014,5,3.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'TALES OF ARJUNA (AMAR CHITRA KATHA)','KAMALA CHANDRAKANT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','NONE',1979,15,4.2,"CHILDREN'S TRADITIONAL STORIES (BOOKS)",'NONE','COMICS & MANGAS','NONE'
'WISE GUY','GUY KAWASAKI','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','APR',2019,8,5.0,'INDUSTRIES','BUSINESS SECTORS','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'HERCULE POIROT: THE COMPLETE SHORT STORIES','AGATHA CHRISTIE','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2008,108,4.5,'SHORT STORIES (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
"ON METHOD ACTING: THE CLASSIC ACTOR'S GUIDE TO THE STANISLAVSKY TECHNIQUE AS PRACTICED AT THE ACTORS STUDIO",'EDWARD DWIGHT EASTY','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','JUL',1989,1,3.0,'RHETORIC','SPEECH','LANGUAGE','LINGUISTICS & WRITING'
'HOOKED: HOW TO BUILD HABIT-FORMING PRODUCTS','NIR EYAL','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2014,165,4.7,'COMPUTER HARDWARE','HANDHELD DEVICES','ARTS','FILM & PHOTOGRAPHY'
'RUN','JEFF ABBOTT','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2008,1,5.0,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'THE PARSIFAL MOSAIC','ROBERT LUDLUM','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2010,2,3.4,'CRIME, THRILLER','MYSTERY','CRIME','THRILLER & MYSTERY'
'QUEER: A GRAPHIC HISTORY (INTRODUCING...)','MEG-JOHN BARKER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','SEP',2016,1,5.0,'GAY','LESBIAN STUDIES','COMICS & MANGAS','NONE'
'JIYA JALE: THE STORIES OF SONGS','GULZAR (IN CONVERSATION WITH NASREEN MUNNI KABIR)','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',2018,10,4.0,'BIOGRAPHIES','AUTOBIOGRAPHIES','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
"THE INAPPROPRIATE BABY BOOK: GROSS AND EMBARRASSING MEMORIES FROM BABY'S FIRST YEAR",'JENNIFER STINSON','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','SEP',2002,1,4.0,'FAMILY','RELATIONSHIPS','HUMOUR','NONE'
'SONIC THE HEDGEHOG ARCHIVES 1','SONIC SCRIBES','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','DEC',2006,2,4.0,'COMICS','MANGAS','COMICS & MANGAS','NONE'
"FROZEN ASSETS (EVERYMAN'S LIBRARY P G WODEHOUSE)",'P.G. WODEHOUSE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','SEP',2009,1,5.0,'CONTEMPORARY FICTION (BOOKS)','NONE','HUMOUR','NONE'
'THE ART OF ASKING: HOW I LEARNED TO STOP WORRYING AND LET PEOPLE HELP','AMANDA PALMER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2015,3,3.2,'BIOGRAPHIES','AUTOBIOGRAPHIES','HUMOUR','NONE'
'MODERN MONOPOLIES: WHAT IT TAKES TO DOMINATE THE 21ST CENTURY ECONOMY','ALEX MOAZED','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2017,6,4.1,'INDUSTRIES','BUSINESS SECTORS','COMPUTING','INTERNET & DIGITAL MEDIA'
'THE SECRET DIARY OF ADRIAN MOLE AGED 13 3/4 30TH ANNIVERSARY ED: 30TH ANNIVERSARY EDITION','SUE TOWNSEND','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','FEB',2012,10,4.6,'CONTEMPORARY FICTION (BOOKS)','NONE','HUMOUR','NONE'
'LEGENDARY MAPS FROM THE HIMALAYAN CLUB: COMMEMORATING 90 YEARS OF THE ICONIC INSTITUTION','HARISH KAPADIA','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','SEP',2018,2,5.0,'TRAVEL','HOLIDAY GUIDES','SPORTS','NONE'
'A DICTIONARY OF COMPUTER SCIENCE (OXFORD QUICK REFERENCE)','0',' BUTTERFIELD',' NGONDI',' KERR','NONE','NONE','NONE','PAPERBACK','JAN',2016,4,3.7,'DICTIONARIES','NONE','COMPUTING','INTERNET & DIGITAL MEDIA'
'CONFLICTS OF INTEREST: MY JOURNEY THROUGH INDIA’S GREEN MOVEMENT','SUNITA NARAIN','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','DEC',2017,6,4.0,'EARTH SCIENCES TEXTBOOKS','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
'BLOODLANDS','TIMOTHY SNYDER','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','OCT',2015,3,4.3,'POLITICAL IDEOLOGIES (BOOKS)','NONE','POLITICS','NONE'
'STORY: STYLE, STRUCTURE, SUBSTANCE, AND THE PRINCIPLES OF SCREENWRITING','ROBERT MCKEE','NONE','NONE','NONE','NONE','NONE','NONE','HARDCOVER','NOV',1997,12,4.9,'THEATRE','SPECTACLES','LANGUAGE','LINGUISTICS & WRITING'
'AARUSHI','AVIROOK SEN','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','JUL',2015,307,4.3,'TRUE ACCOUNTS (BOOKS)','NONE','CRIME','THRILLER & MYSTERY'
'DARE TO RUN (ENGLISH)','AMIT SHETH','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','AUG',2011,20,4.4,'GYMNASTICS (BOOKS)','NONE','BIOGRAPHIES','DIARIES & TRUE ACCOUNTS'
"ALICE'S ADVENTURES IN WONDERLAND AND THROUGH THE LOOKING GLASS (PENGUIN CLASSICS)",'LEWIS CARROLL','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','APR',2003,39,4.2,'SHORT STORIES (BOOKS)','NONE','ACTION & ADVENTURE','NONE'
'THE IRON KING (THE ACCURSED KINGS, BOOK 1)','MAURICE DRUON','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2013,1,4.0,'ACTION','ADVENTURE','CRIME','THRILLER & MYSTERY'
'A DATE AT THE ALTAR: MARRYING THE DUKE','CATHY MAXWELL','NONE','NONE','NONE','NONE','NONE','NONE','MASS MARKET PAPERBACK','OCT',2016,1,5.0,'ROMANCE (BOOKS)','NONE','ROMANCE','NONE'
'HOMO DEUS: A BRIEF HISTORY OF TOMORROW','YUVAL NOAH HARARI','NONE','NONE','NONE','NONE','NONE','NONE','PAPERBACK','MAR',2017,351,4.5,'BIOTECHNOLOGY ENGINEERING TEXTBOOKS','NONE','POLITICS','NONE'
